time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2022-10-09,1328.86,1307.58,1315.47,204851.91,270217040.65,1323.41,direct,
2022-10-10,1338.13,1289.77,1323.41,538968.88,706276755.9,1290.04,direct,
2022-10-11,1297.84,1268.05,1290.04,698727.95,895785523.92,1279.79,direct,
2022-10-12,1306.21,1275.03,1279.79,509091.81,659072834.99,1294.29,direct,
2022-10-13,1300.93,1199.77,1294.29,1242884.05,1553294534.83,1287.51,direct,
2022-10-14,1343.39,1283.82,1287.51,985870.85,1300245316.03,1296.63,direct,
2022-10-15,1301.81,1264.0,1296.63,298151.13,383099353.48,1274.91,direct,
2022-10-16,1315.33,1274.68,1274.91,335309.9,433760169.98,1305.87,direct,
2022-10-17,1338.64,1295.86,1305.87,567289.21,748550276.7,1331.52,direct,
2022-10-18,1341.38,1287.13,1331.52,710601.48,936900282.81,1310.78,direct,
2022-10-19,1313.67,1280.17,1310.78,544229.57,706514928.62,1284.85,direct,
2022-10-20,1310.72,1271.7,1284.85,624309.59,805186791.44,1282.68,direct,
2022-10-21,1307.1,1254.6,1282.68,636332.09,817282417.74,1299.88,direct,
2022-10-22,1319.61,1294.4,1299.88,208560.33,272863413.86,1313.91,direct,
2022-10-23,1370.8,1300.09,1313.91,421356.89,561742750.96,1364.2,direct,
2022-10-24,1370.45,1324.47,1364.2,721346.34,969857919.89,1343.83,direct,
2022-10-25,1524.13,1335.31,1343.83,1642318.42,2350835728.61,1460.37,direct,
2022-10-26,1595.06,1457.91,1460.37,1835153.39,2821129189.15,1566.85,direct,
2022-10-27,1578.12,1505.22,1566.85,1408936.86,2182940242.05,1514.35,direct,
2022-10-28,1574.67,1484.12,1514.35,1115356.45,1703276756.19,1555.12,direct,
2022-10-29,1663.64,1548.24,1555.12,921088.69,1488331267.57,1620.42,direct,
2022-10-30,1640.31,1577.18,1620.42,556544.13,891449874.51,1590.93,direct,
2022-10-31,1635.53,1547.97,1590.93,1020683.99,1615108402.06,1572.88,direct,
2022-11-01,1611.88,1563.39,1572.88,700521.98,1109585843.08,1578.51,direct,
2022-11-02,1620.26,1502.4,1578.51,1303264.24,2037801666.52,1518.33,direct,
2022-11-03,1558.59,1515.32,1518.33,748066.97,1152727124.17,1530.87,direct,
2022-11-04,1671.48,1528.31,1530.87,1195605.21,1925861769.02,1645.06,direct,
2022-11-05,1665.9,1621.64,1645.06,372275.57,611265136.47,1627.42,direct,
2022-11-06,1638.76,1565.49,1627.42,456328.92,735107790.65,1568.75,direct,
2022-11-07,1608.74,1546.59,1568.75,873269.35,1378127340.69,1568.45,direct,
2022-11-08,1579.41,1250.63,1568.45,2888023.55,4107836408.23,1334.22,direct,
2022-11-09,1337.05,1081.28,1334.22,2781427.49,3360130314.53,1104.17,direct,
2022-11-10,1347.76,1090.05,1104.17,1434018.02,1773564733.66,1296.01,direct,
2022-11-11,1306.47,1200.46,1296.01,1116988.68,1409146347.24,1285.23,direct,
2022-11-12,1289.04,1236.27,1285.23,338208.86,427130657.25,1254.95,direct,
2022-11-13,1272.09,1200.31,1254.95,348001.46,429569400.6,1219.85,direct,
2022-11-14,1288.74,1170.9,1219.85,697240.74,855858844.55,1241.39,direct,
2022-11-15,1288.55,1232.81,1241.39,575085.3,723628030.12,1252.0,direct,
2022-11-16,1266.73,1185.82,1252.0,607212.63,742289325.22,1215.24,direct,
2022-11-17,1227.03,1181.92,1215.24,472447.65,568626212.85,1199.45,direct,
2022-11-18,1231.6,1198.2,1199.45,363748.92,441193528.12,1210.98,direct,
2022-11-19,1231.29,1196.77,1210.98,190518.55,230572688.07,1216.52,direct,
2022-11-20,1225.0,1130.87,1216.52,419202.77,491708817.05,1140.47,direct,
2022-11-21,1144.37,1079.94,1140.47,888334.79,990700383.48,1105.99,direct,
2022-11-22,1140.64,1074.4,1105.99,742768.38,824490701.43,1137.75,direct,
2022-11-23,1189.1,1126.34,1137.75,645984.08,750643596.67,1183.69,direct,
2022-11-24,1215.66,1179.27,1183.69,456499.85,547060532.6,1202.96,direct,
2022-11-25,1205.7,1170.43,1202.96,333765.53,396616881.99,1198.4,direct,
2022-11-26,1233.38,1196.04,1198.4,270909.36,329190686.13,1204.94,direct,
2022-11-27,1222.51,1188.99,1204.94,220645.91,267300240.57,1193.2,direct,
2022-11-28,1198.53,1150.42,1193.2,450296.42,526904922.21,1167.3,direct,
2022-11-29,1225.87,1157.85,1167.3,476198.98,573752908.47,1215.7,direct,
2022-11-30,1309.06,1212.49,1215.7,701187.69,893091016.94,1294.92,direct,
2022-12-01,1299.63,1263.39,1294.92,434534.77,556451968.76,1276.36,direct,
2022-12-02,1297.11,1265.67,1276.36,418461.79,536043267.27,1295.61,direct,
2022-12-03,1307.27,1236.97,1295.61,312767.84,397801316.77,1241.13,direct,
2022-12-04,1286.38,1240.5,1241.13,246761.98,312004682.21,1279.89,direct,
2022-12-05,1305.5,1247.32,1279.89,460629.87,588911337.44,1259.37,direct,
2022-12-06,1274.29,1242.46,1259.37,394034.08,495067956.08,1271.38,direct,
2022-12-07,1276.71,1217.1,1271.38,404153.25,500133032.01,1231.35,direct,
2022-12-08,1291.22,1222.42,1231.35,476605.2,596851329.1,1280.28,direct,
2022-12-09,1295.62,1256.15,1280.28,411785.24,525600440.57,1262.95,direct,
2022-12-10,1282.69,1260.13,1262.95,203657.61,258333254.5,1266.34,direct,
2022-12-11,1283.59,1257.77,1266.34,226937.44,288391972.72,1263.27,direct,
2022-12-12,1278.74,1240.78,1263.27,425640.9,534501434.1,1275.37,direct,
2022-12-13,1346.51,1256.36,1275.37,602423.88,786269925.3,1320.43,direct,
2022-12-14,1350.33,1302.52,1320.43,701164.65,926900276.47,1307.5,direct,
2022-12-15,1311.34,1260.13,1307.5,599551.83,768136956.69,1266.59,direct,
2022-12-16,1279.37,1158.18,1266.59,878354.77,1065048194.1,1167.85,direct,
2022-12-17,1189.53,1162.32,1167.85,383067.08,451167227.98,1187.11,direct,
2022-12-18,1196.43,1172.99,1187.11,271189.77,321056937.95,1183.19,direct,
2022-12-19,1194.49,1152.43,1183.19,497188.38,585378897.99,1167.68,direct,
2022-12-20,1228.37,1163.29,1167.68,609536.88,735691592.34,1216.96,direct,
2022-12-21,1220.46,1204.4,1216.96,427885.37,518496302.18,1213.84,direct,
2022-12-22,1230.41,1183.8,1213.84,528262.6,637447979.92,1217.51,direct,
2022-12-23,1228.48,1213.65,1217.51,470222.71,573753835.68,1219.97,direct,
2022-12-24,1226.23,1214.24,1219.97,207378.91,252819741.33,1220.49,direct,
2022-12-25,1223.72,1199.6,1220.49,328092.18,397681859.87,1218.3,direct,
2022-12-26,1229.65,1212.89,1218.3,247202.68,301306741.79,1227.3,direct,
2022-12-27,1232.63,1202.88,1227.3,390793.16,474996198.27,1211.07,direct,
2022-12-28,1214.55,1182.48,1211.07,498553.01,596230640.27,1189.27,direct,
2022-12-29,1205.31,1186.42,1189.27,366192.7,438196328.2,1200.06,direct,
2022-12-30,1201.51,1182.25,1200.06,346823.33,413969580.77,1199.12,direct,
2022-12-31,1207.02,1191.63,1199.12,222004.25,266114942.31,1195.0,direct,
2023-01-01,1204.09,1190.52,1195.0,177271.0,212091101.2,1200.1,direct,
2023-01-02,1222.25,1192.5,1200.1,327216.37,396971135.51,1213.98,direct,
2023-01-03,1219.35,1205.08,1213.98,323873.94,392700511.47,1214.11,direct,
2023-01-04,1267.02,1212.42,1214.11,660554.73,825157843.82,1256.42,direct,
2023-01-05,1259.03,1242.51,1256.42,395462.48,494598797.89,1250.73,direct,
2023-01-06,1275.0,1236.5,1250.73,531468.47,667398617.34,1268.71,direct,
2023-01-07,1270.34,1261.21,1268.71,183266.85,231711574.14,1263.86,direct,
2023-01-08,1292.01,1258.59,1263.86,308927.99,392241837.02,1288.62,direct,
2023-01-09,1344.17,1285.01,1288.62,775693.69,1022290294.83,1320.11,direct,
2023-01-10,1346.45,1316.81,1320.11,512653.94,682508755.42,1335.42,direct,
2023-01-11,1393.42,1320.84,1335.42,558764.18,750208058.14,1388.95,direct,
2023-01-12,1436.9,1367.5,1388.95,836206.52,1173416087.03,1416.05,direct,
2023-01-13,1464.27,1401.0,1416.05,582315.27,827418332.41,1451.18,direct,
2023-01-14,1600.82,1449.52,1451.18,651867.35,1000747558.84,1550.07,direct,
2023-01-15,1566.18,1516.95,1550.07,393482.3,605354595.73,1552.71,direct,
2023-01-16,1601.54,1522.89,1552.71,546773.59,854808666.21,1577.02,direct,
2023-01-17,1606.64,1542.73,1577.02,445523.36,701015677.04,1565.15,direct,
2023-01-18,1610.01,1502.35,1565.15,761780.77,1186461141.36,1512.28,direct,
2023-01-19,1562.61,1509.86,1512.28,489405.87,750596721.84,1551.2,direct,
2023-01-20,1662.05,1542.76,1551.2,661985.34,1052523938.77,1659.02,direct,
2023-01-21,1678.11,1622.68,1659.02,551440.33,911165415.27,1626.68,direct,
2023-01-22,1661.85,1608.38,1626.68,482545.84,787251000.78,1627.79,direct,
2023-01-23,1646.52,1592.78,1627.79,536187.38,872732022.61,1626.47,direct,
2023-01-24,1641.25,1537.38,1626.47,567029.94,911498894.01,1556.12,direct,
2023-01-25,1638.48,1519.26,1556.12,724158.23,1132268819.24,1610.94,direct,
2023-01-26,1632.15,1579.46,1610.94,491078.21,789028231.13,1601.35,direct,
2023-01-27,1621.71,1553.36,1601.35,493189.56,781935987.02,1597.86,direct,
2023-01-28,1606.66,1558.63,1597.86,275543.16,436021436.43,1572.46,direct,
2023-01-29,1658.36,1566.99,1572.46,502089.89,812096302.45,1645.46,direct,
2023-01-30,1647.19,1539.51,1645.46,577546.2,917935732.64,1566.49,direct,
2023-01-31,1603.98,1561.82,1566.49,436991.03,690489010.7,1585.47,direct,
2023-02-01,1647.46,1558.29,1585.47,499248.21,797147606.94,1641.61,direct,
2023-02-02,1711.99,1630.57,1641.61,585655.08,980080354.31,1642.74,direct,
2023-02-03,1675.35,1628.58,1642.74,426503.46,704445423.97,1663.97,direct,
2023-02-04,1694.8,1646.23,1663.97,247213.27,412803098.7,1666.89,direct,
2023-02-05,1673.2,1611.8,1666.89,277758.07,456219066.62,1629.8,direct,
2023-02-06,1657.56,1607.64,1629.8,303435.45,495673231.02,1614.31,direct,
2023-02-07,1677.31,1613.44,1614.31,387245.7,637931660.04,1671.61,direct,
2023-02-08,1697.58,1631.15,1671.61,388811.42,646763538.23,1650.95,direct,
2023-02-09,1655.68,1527.63,1650.95,542952.15,867896690.84,1545.78,direct,
2023-02-10,1554.37,1496.52,1545.78,493802.96,756041189.81,1513.79,direct,
2023-02-11,1542.93,1508.54,1513.79,171058.2,260403379.72,1538.79,direct,
2023-02-12,1547.62,1495.57,1538.79,228435.36,349138047.41,1515.42,direct,
2023-02-13,1525.82,1464.59,1515.42,536302.59,800954432.79,1506.37,direct,
2023-02-14,1567.02,1494.06,1506.37,449350.95,687412621.55,1556.14,direct,
2023-02-15,1678.37,1543.35,1556.14,479383.43,772032249.88,1675.34,direct,
2023-02-16,1741.06,1634.58,1675.34,609138.06,1030465375.37,1638.41,direct,
2023-02-17,1721.57,1632.29,1638.41,449742.27,754132750.16,1694.3,direct,
2023-02-18,1710.86,1681.41,1694.3,181450.94,307506654.43,1691.98,direct,
2023-02-19,1725.04,1668.29,1691.98,299100.82,507142415.32,1681.25,direct,
2023-02-20,1719.4,1652.65,1681.25,299670.15,508356423.43,1703.53,direct,
2023-02-21,1716.4,1637.57,1703.53,393619.14,659946431.8,1659.64,direct,
2023-02-22,1665.93,1598.66,1659.64,519119.41,846194678.13,1643.28,direct,
2023-02-23,1678.49,1630.04,1643.28,422628.5,699286522.36,1650.59,direct,
2023-02-24,1664.27,1577.26,1650.59,493843.99,799273822.59,1607.86,direct,
2023-02-25,1608.73,1560.62,1607.86,222642.81,354192771.97,1594.76,direct,
2023-02-26,1648.88,1588.49,1594.76,229895.87,371839019.93,1641.47,direct,
2023-02-27,1664.42,1609.58,1641.47,365892.0,599201102.41,1633.45,direct,
2023-02-28,1647.24,1598.81,1633.45,280478.52,456485843.68,1604.71,direct,
2023-03-01,1669.0,1597.2,1604.71,351083.83,578179739.94,1665.59,direct,
2023-03-02,1677.38,1619.77,1665.59,336265.69,551927025.83,1647.77,direct,
2023-03-03,1648.9,1548.37,1647.77,455419.93,715836604.91,1569.61,direct,
2023-03-04,1577.08,1550.37,1569.61,112641.62,176475467.06,1566.92,direct,
2023-03-05,1587.46,1556.08,1566.92,176988.97,277871195.33,1564.75,direct,
2023-03-06,1582.34,1555.75,1564.75,246183.73,385747263.69,1565.91,direct,
2023-03-07,1582.88,1536.97,1565.91,344845.82,537679741.24,1561.63,direct,
2023-03-08,1570.15,1527.78,1561.63,343689.43,533803722.68,1532.6,direct,
2023-03-09,1545.34,1409.71,1532.6,573497.49,855796464.32,1437.65,direct,
2023-03-10,1438.2,1372.22,1437.65,833933.25,1175874332.49,1431.49,direct,
2023-03-11,1491.16,1417.78,1431.49,555267.83,809481849.2,1483.07,direct,
2023-03-12,1605.89,1460.07,1483.07,411778.83,628896505.51,1591.33,direct,
2023-03-13,1699.86,1571.05,1591.33,616690.37,1009582703.22,1681.01,direct,
2023-03-14,1783.34,1664.87,1681.01,688753.75,1185297782.17,1705.17,direct,
2023-03-15,1721.91,1615.53,1705.17,567381.86,946357462.39,1656.21,direct,
2023-03-16,1694.39,1638.35,1656.21,338710.86,563006840.25,1677.0,direct,
2023-03-17,1802.23,1666.0,1677.0,554269.89,961818992.47,1793.32,direct,
2023-03-18,1843.84,1753.25,1793.32,439833.57,793051388.14,1763.2,direct,
2023-03-19,1845.85,1762.62,1763.2,336614.23,607264809.62,1785.0,direct,
2023-03-20,1807.87,1729.07,1785.0,452201.95,799494603.33,1738.45,direct,
2023-03-21,1838.29,1724.38,1738.45,424932.74,761061989.02,1807.45,direct,
2023-03-22,1822.96,1717.19,1807.45,464597.07,826127727.45,1738.86,direct,
2023-03-23,1858.54,1733.86,1738.86,417373.61,749857794.99,1817.28,direct,
2023-03-24,1821.91,1728.85,1817.28,390968.48,692388082.29,1751.74,direct,
2023-03-25,1764.13,1715.84,1751.74,204691.08,357271103.53,1743.88,direct,
2023-03-26,1798.66,1741.34,1743.88,220037.43,389448245.46,1775.76,direct,
2023-03-27,1781.72,1688.56,1775.76,314790.83,545397092.89,1716.16,direct,
2023-03-28,1794.86,1703.06,1716.16,311844.14,544294327.38,1773.53,direct,
2023-03-29,1826.03,1773.32,1773.53,336014.87,605332954.59,1793.51,direct,
2023-03-30,1828.46,1764.84,1793.51,360783.42,646886411.85,1794.03,direct,
2023-03-31,1846.28,1781.63,1794.03,347679.36,631389802.21,1822.21,direct,
2023-04-01,1841.83,1811.11,1822.21,165134.71,301100633.35,1821.54,direct,
2023-04-02,1825.78,1774.44,1821.54,158638.9,286012910.07,1795.54,direct,
2023-04-03,1839.73,1764.78,1795.54,368332.85,663604964.51,1811.0,direct,
2023-04-04,1889.35,1803.18,1811.0,379324.52,703327498.69,1871.62,direct,
2023-04-05,1937.35,1865.39,1871.62,355296.51,677858151.04,1909.49,direct,
2023-04-06,1910.37,1855.02,1909.49,233931.69,439091408.11,1873.09,direct,
2023-04-07,1882.97,1844.16,1873.09,141806.78,263921571.84,1864.8,direct,
2023-04-08,1880.04,1848.68,1864.8,91822.2,171175963.89,1849.9,direct,
2023-04-09,1874.06,1827.85,1849.9,150710.07,278441777.69,1859.71,direct,
2023-04-10,1919.26,1847.92,1859.71,237347.24,446014670.29,1911.12,direct,
2023-04-11,1937.06,1883.75,1911.12,263611.05,504030459.8,1891.58,direct,
2023-04-12,1932.82,1856.13,1891.58,343635.37,652641790.0,1918.78,direct,
2023-04-13,2022.52,1901.41,1918.78,454470.0,900185811.88,2013.84,direct,
2023-04-14,2129.38,2011.42,2013.84,567751.61,1189296215.35,2101.61,direct,
2023-04-15,2112.59,2074.56,2101.61,188765.75,395920749.36,2092.42,direct,
2023-04-16,2138.72,2075.13,2092.42,208495.07,439430093.13,2120.19,direct,
2023-04-17,2120.96,2058.71,2120.19,264331.26,550856982.99,2075.87,direct,
2023-04-18,2124.06,2055.87,2075.87,243083.78,508702237.61,2104.28,direct,
2023-04-19,2105.48,1925.75,2104.28,436275.5,871335217.98,1936.48,direct,
2023-04-20,1982.26,1916.92,1936.48,335377.47,652855824.12,1943.17,direct,
2023-04-21,1956.0,1827.76,1943.17,400925.34,758708001.48,1849.16,direct,
2023-04-22,1888.45,1843.68,1849.16,130459.26,243145886.27,1874.46,direct,
2023-04-23,1882.07,1839.05,1874.46,161389.41,300202164.24,1862.42,direct,
2023-04-24,1888.97,1808.14,1862.42,309082.99,570418825.66,1842.51,direct,
2023-04-25,1877.92,1803.15,1842.51,269515.7,493852107.68,1866.48,direct,
2023-04-26,1964.56,1791.61,1866.48,475232.22,897796617.83,1866.8,direct,
2023-04-27,1939.03,1862.59,1866.8,412175.38,784236238.33,1909.41,direct,
2023-04-28,1924.61,1876.29,1909.41,222691.19,423090084.55,1892.75,direct,
2023-04-29,1918.58,1887.98,1892.75,88851.57,169047001.72,1909.22,direct,
2023-04-30,1939.31,1868.77,1909.22,165939.24,316756485.36,1870.13,direct,
2023-05-01,1887.16,1807.09,1870.13,268202.49,492872552.79,1831.54,direct,
2023-05-02,1882.03,1824.09,1831.54,198124.49,366870722.06,1871.77,direct,
2023-05-03,1916.58,1844.51,1871.77,233409.52,437601105.03,1905.9,direct,
2023-05-04,1916.41,1868.69,1905.9,166067.44,314145630.01,1878.56,direct,
2023-05-05,2000.05,1877.26,1878.56,346562.79,676182164.32,1996.34,direct,
2023-05-06,2018.91,1867.16,1996.34,257036.36,496216214.4,1901.99,direct,
2023-05-07,1939.12,1877.69,1901.99,164140.81,313672271.4,1879.53,direct,
2023-05-08,1893.1,1816.3,1879.53,343925.14,638772846.26,1853.92,direct,
2023-05-09,1862.94,1838.42,1853.92,182197.16,336685938.48,1849.03,direct,
2023-05-10,1888.01,1791.85,1849.03,313458.29,579403452.06,1842.72,direct,
2023-05-11,1842.82,1773.97,1842.72,240812.66,435099364.92,1795.53,direct,
2023-05-12,1816.26,1740.15,1795.53,262047.99,464706866.79,1808.22,direct,
2023-05-13,1816.87,1787.61,1808.22,96353.52,173531756.47,1796.24,direct,
2023-05-14,1824.18,1792.21,1796.24,93798.0,169253497.17,1800.22,direct,
2023-05-15,1847.09,1786.85,1800.22,207562.44,379144629.16,1816.85,direct,
2023-05-16,1832.01,1797.37,1816.85,157196.76,285722212.27,1824.52,direct,
2023-05-17,1836.04,1785.04,1824.52,162996.26,295347664.72,1822.22,direct,
2023-05-18,1831.47,1772.07,1822.22,144606.64,261553565.72,1800.56,direct,
2023-05-19,1829.63,1797.46,1800.56,109792.14,198952431.71,1812.73,direct,
2023-05-20,1829.44,1807.55,1812.73,64293.64,116841085.33,1820.02,direct,
2023-05-21,1828.49,1798.64,1820.02,60695.74,109970551.63,1805.42,direct,
2023-05-22,1828.7,1792.62,1805.42,109972.68,199548184.13,1817.8,direct,
2023-05-23,1870.55,1815.79,1817.8,156721.96,290114463.45,1854.47,direct,
2023-05-24,1854.74,1777.98,1854.47,171834.82,310434805.24,1799.99,direct,
2023-05-25,1817.69,1761.75,1799.99,153480.81,275228334.04,1806.11,direct,
2023-05-26,1838.54,1797.46,1806.11,119973.16,218668423.06,1828.69,direct,
2023-05-27,1836.86,1814.38,1828.69,49278.14,90078261.96,1830.95,direct,
2023-05-28,1917.62,1824.49,1830.95,139027.22,259880536.56,1909.21,direct,
2023-05-29,1927.64,1875.38,1909.21,149165.89,283589655.62,1893.01,direct,
2023-05-30,1917.47,1882.96,1893.01,158504.16,301905745.51,1901.24,direct,
2023-05-31,1907.59,1851.44,1901.24,171032.95,319930041.62,1874.04,direct,
2023-06-01,1888.47,1841.19,1874.04,166829.23,311155056.58,1862.13,direct,
2023-06-02,1910.5,1849.85,1862.13,171478.83,324275572.7,1907.37,direct,
2023-06-03,1909.45,1883.71,1907.37,69587.45,132144554.16,1892.61,direct,
2023-06-04,1913.26,1885.2,1892.61,73558.24,139806530.66,1890.3,direct,
2023-06-05,1891.21,1779.8,1890.3,258887.93,474899526.62,1811.48,direct,
2023-06-06,1897.79,1797.74,1811.48,216477.48,399476048.35,1886.16,direct,
2023-06-07,1898.91,1821.08,1886.16,199193.08,370238233.18,1832.43,direct,
2023-06-08,1861.16,1829.02,1832.43,96261.36,177737539.02,1846.21,direct,
2023-06-09,1855.16,1828.0,1846.21,105138.85,193583189.28,1840.48,direct,
2023-06-10,1845.07,1718.66,1840.48,273992.5,481724796.62,1752.48,direct,
2023-06-11,1777.47,1739.65,1752.48,97970.52,171878475.19,1753.15,direct,
2023-06-12,1759.08,1720.86,1753.15,157381.37,273545220.68,1742.62,direct,
2023-06-13,1765.66,1725.17,1742.62,165002.97,287453710.84,1739.25,direct,
2023-06-14,1749.84,1630.94,1739.25,191178.39,324665946.37,1650.7,direct,
2023-06-15,1677.89,1622.92,1650.7,225751.52,371702378.42,1665.41,direct,
2023-06-16,1727.23,1650.03,1665.41,146958.16,247780863.14,1716.91,direct,
2023-06-17,1768.12,1713.53,1716.91,76452.08,132745656.41,1727.25,direct,
2023-06-18,1747.39,1713.47,1727.25,61009.24,105602122.72,1720.48,direct,
2023-06-19,1750.26,1702.03,1720.48,110031.81,189749750.87,1736.73,direct,
2023-06-20,1796.18,1714.44,1736.73,204570.14,359748503.71,1792.69,direct,
2023-06-21,1901.02,1787.62,1792.69,326632.01,603490868.43,1889.69,direct,
2023-06-22,1932.82,1866.94,1889.69,226542.84,430161632.98,1872.42,direct,
2023-06-23,1935.26,1863.14,1872.42,191904.79,364038719.03,1893.48,direct,
2023-06-24,1906.26,1866.08,1893.48,85476.79,161188596.14,1875.93,direct,
2023-06-25,1929.77,1870.04,1875.93,128142.22,243800290.41,1899.46,direct,
2023-06-26,1908.52,1838.27,1899.46,153768.1,287965017.19,1859.19,direct,
2023-06-27,1912.2,1855.92,1859.19,149993.23,282641840.12,1889.74,direct,
2023-06-28,1890.26,1820.3,1889.74,158955.73,294382779.89,1827.52,direct,
2023-06-29,1879.17,1826.88,1827.52,117361.57,217532845.26,1851.93,direct,
2023-06-30,1946.14,1824.73,1851.93,335941.49,635104963.08,1933.48,direct,
2023-07-01,1943.89,1909.05,1933.48,88636.36,170397037.04,1924.3,direct,
2023-07-02,1959.51,1886.75,1924.3,134919.27,259514815.89,1937.44,direct,
2023-07-03,1976.31,1933.99,1937.44,170186.19,333405635.89,1955.83,direct,
2023-07-04,1966.38,1931.81,1955.83,93685.63,182873333.23,1936.34,direct,
2023-07-05,1942.51,1895.33,1936.34,117749.57,225507171.76,1910.28,direct,
2023-07-06,1957.25,1846.48,1910.28,196723.96,373033691.49,1846.86,direct,
2023-07-07,1877.78,1826.8,1846.86,127491.73,236971190.92,1870.73,direct,
2023-07-08,1872.85,1842.93,1870.73,66899.66,124467657.2,1865.62,direct,
2023-07-09,1879.02,1857.09,1865.62,56100.03,104769323.22,1863.11,direct,
2023-07-10,1905.57,1847.6,1863.11,132393.38,247863372.99,1880.69,direct,
2023-07-11,1890.82,1862.55,1880.69,93077.03,174538014.5,1878.6,direct,
2023-07-12,1903.03,1864.77,1878.6,143531.13,270552911.54,1871.86,direct,
2023-07-13,2013.59,1863.17,1871.86,336321.07,656146600.29,2005.66,direct,
2023-07-14,2028.86,1899.64,2005.66,266774.67,525981216.45,1939.13,direct,
2023-07-15,1946.91,1927.46,1939.13,63933.98,123729794.93,1931.9,direct,
2023-07-16,1943.86,1915.46,1931.9,60485.37,116783238.98,1923.33,direct,
2023-07-17,1936.59,1874.02,1923.33,179579.92,342242500.98,1911.51,direct,
2023-07-18,1917.44,1876.85,1911.51,170045.43,322881946.41,1897.93,direct,
2023-07-19,1921.32,1882.24,1897.93,146818.28,279593446.33,1888.88,direct,
2023-07-20,1928.85,1878.31,1888.88,151204.87,287226212.67,1891.68,direct,
2023-07-21,1905.18,1884.79,1891.68,82560.59,156324620.25,1891.91,direct,
2023-07-22,1897.37,1853.31,1891.91,62592.45,117558789.03,1866.26,direct,
2023-07-23,1905.01,1858.65,1866.26,88279.01,165954571.75,1888.7,direct,
2023-07-24,1890.63,1833.64,1888.7,187696.48,347755481.73,1849.84,direct,
2023-07-25,1867.83,1845.57,1849.84,88203.66,163772939.69,1857.52,direct,
2023-07-26,1887.46,1848.39,1857.52,116683.27,217527630.36,1871.94,direct,
2023-07-27,1885.84,1854.73,1871.94,92383.74,172787744.07,1860.95,direct,
2023-07-28,1882.12,1856.41,1860.95,84351.19,157789485.07,1874.31,direct,
2023-07-29,1886.18,1869.86,1874.31,35928.61,67415873.78,1880.94,direct,
2023-07-30,1885.29,1849.69,1880.94,69252.76,129280681.83,1861.71,direct,
2023-07-31,1876.52,1850.88,1861.71,108149.0,201325230.51,1856.07,direct,
2023-08-01,1874.71,1813.2,1856.07,219811.26,404106186.79,1872.94,direct,
2023-08-02,1878.71,1820.57,1872.94,152547.91,281914610.59,1839.06,direct,
2023-08-03,1857.31,1824.41,1839.06,113475.6,208781022.88,1834.44,direct,
2023-08-04,1849.57,1815.29,1834.44,118423.94,217376900.95,1827.52,direct,
2023-08-05,1837.2,1824.72,1827.52,40010.91,73251409.33,1834.91,direct,
2023-08-06,1836.76,1824.31,1834.91,42060.51,76987964.04,1827.82,direct,
2023-08-07,1844.03,1800.89,1827.82,138709.14,252897445.87,1827.07,direct,
2023-08-08,1875.24,1824.41,1827.07,153805.96,284338360.77,1855.73,direct,
2023-08-09,1870.64,1844.66,1855.73,108506.67,201298413.81,1854.13,direct,
2023-08-10,1864.25,1844.4,1854.13,72698.14,134636694.09,1850.69,direct,
2023-08-11,1855.22,1837.52,1850.69,74421.66,137386121.19,1847.01,direct,
2023-08-12,1852.58,1845.37,1847.01,35131.13,64955035.38,1849.05,direct,
2023-08-13,1860.05,1833.44,1849.05,44008.47,81312082.61,1839.1,direct,
2023-08-14,1854.17,1833.56,1839.1,80502.41,148540729.66,1844.02,direct,
2023-08-15,1845.58,1811.81,1844.02,68162.23,125011730.34,1827.22,direct,
2023-08-16,1829.43,1796.22,1827.22,114055.25,207251449.01,1805.68,direct,
2023-08-17,1808.08,1539.71,1805.68,311454.01,536285675.54,1681.86,direct,
2023-08-18,1698.96,1642.36,1681.86,243981.89,408397754.21,1661.06,direct,
2023-08-19,1695.24,1653.99,1661.06,85394.75,142635494.7,1669.67,direct,
2023-08-20,1693.96,1662.12,1669.67,77051.86,129059033.39,1685.38,direct,
2023-08-21,1687.71,1649.35,1685.38,133136.43,222332757.44,1667.27,direct,
2023-08-22,1669.16,1581.95,1667.27,187467.97,306945535.25,1634.2,direct,
2023-08-23,1697.8,1629.21,1634.2,197774.97,328754707.14,1679.48,direct,
2023-08-24,1683.0,1636.51,1679.48,136664.31,226405269.35,1660.49,direct,
2023-08-25,1675.08,1634.79,1660.49,152720.26,252255518.59,1652.94,direct,
2023-08-26,1654.84,1643.21,1652.94,33731.42,55620001.42,1646.3,direct,
2023-08-27,1659.42,1645.5,1646.3,41201.06,68096348.56,1657.6,direct,
2023-08-28,1662.62,1622.44,1657.6,106796.28,175729804.69,1652.23,direct,
2023-08-29,1745.02,1639.18,1652.23,216412.52,368668370.72,1729.47,direct,
2023-08-30,1730.79,1696.57,1729.47,112819.92,193150731.62,1705.54,direct,
2023-08-31,1724.52,1630.59,1705.54,180255.65,302643903.33,1645.67,direct,
2023-09-01,1654.2,1602.42,1645.67,140651.12,229498072.95,1628.5,direct,
2023-09-02,1644.59,1627.55,1628.5,44393.24,72555139.35,1636.88,direct,
2023-09-03,1646.59,1625.31,1636.88,51337.47,83966379.5,1635.73,direct,
2023-09-04,1644.25,1616.63,1635.73,65026.54,106013797.76,1629.77,direct,
